pairs,scores_lh_prev,coref_label
"('36_9ecbplus.xml_70', '36_3ecbplus.xml_83')",1,1
"('36_9ecbplus.xml_70', '36_3ecbplus.xml_89')",1,1
"('36_9ecbplus.xml_70', '36_4ecbplus.xml_33')",1,1
"('36_9ecbplus.xml_70', '36_5ecbplus.xml_33')",1,1
"('36_9ecbplus.xml_70', '36_6ecbplus.xml_79')",1,1
"('36_9ecbplus.xml_70', '36_6ecbplus.xml_80')",1,1
"('36_9ecbplus.xml_70', '36_9ecbplus.xml_31')",1,1
"('36_9ecbplus.xml_70', '36_9ecbplus.xml_68')",1,1
"('36_9ecbplus.xml_71', '36_11ecbplus.xml_31')",1,1
"('36_9ecbplus.xml_71', '36_1ecbplus.xml_16')",1,1
"('36_9ecbplus.xml_71', '36_1ecbplus.xml_55')",1,1
"('36_9ecbplus.xml_71', '36_1ecbplus.xml_57')",1,1
"('36_9ecbplus.xml_71', '36_4ecbplus.xml_29')",1,1
"('36_9ecbplus.xml_71', '36_6ecbplus.xml_81')",1,1
"('36_9ecbplus.xml_71', '36_9ecbplus.xml_28')",1,1
"('36_9ecbplus.xml_71', '36_9ecbplus.xml_69')",1,1
"('41_1ecb.xml_75', '41_1ecb.xml_71')",1,1
"('41_2ecb.xml_17', '41_1ecb.xml_51')",0,1
"('41_3ecb.xml_16', '41_1ecb.xml_50')",1,1
"('41_3ecb.xml_16', '41_1ecb.xml_51')",0,1
"('41_3ecb.xml_16', '41_2ecb.xml_17')",0,1
"('41_4ecb.xml_113', '41_1ecb.xml_51')",0,1
"('41_4ecb.xml_113', '41_2ecb.xml_17')",0,1
"('41_4ecb.xml_113', '41_3ecb.xml_16')",0,1
"('41_4ecb.xml_128', '41_2ecb.xml_17')",0,1
"('41_4ecb.xml_128', '41_3ecb.xml_16')",1,1
"('41_4ecb.xml_128', '41_4ecb.xml_113')",0,1
"('41_4ecb.xml_67', '41_1ecb.xml_51')",0,1
"('41_4ecb.xml_67', '41_2ecb.xml_17')",1,1
"('41_4ecb.xml_67', '41_3ecb.xml_16')",1,1
"('41_4ecb.xml_67', '41_4ecb.xml_113')",1,1
"('41_4ecb.xml_67', '41_4ecb.xml_128')",0,1
"('41_4ecb.xml_75', '41_1ecb.xml_71')",0,1
"('41_4ecb.xml_75', '41_1ecb.xml_75')",1,1
"('41_4ecb.xml_92', '41_2ecb.xml_17')",1,1
"('41_4ecb.xml_92', '41_4ecb.xml_113')",1,1
"('41_4ecb.xml_92', '41_4ecb.xml_67')",0,1
"('41_5ecb.xml_58', '41_1ecb.xml_71')",1,1
"('41_5ecb.xml_58', '41_1ecb.xml_75')",1,1
"('41_5ecb.xml_58', '41_4ecb.xml_75')",1,1
"('41_6ecb.xml_113', '41_1ecb.xml_51')",1,1
"('41_6ecb.xml_59', '41_1ecb.xml_51')",1,1
"('41_6ecb.xml_59', '41_2ecb.xml_17')",1,1
"('41_6ecb.xml_59', '41_3ecb.xml_16')",1,1
"('41_6ecb.xml_59', '41_4ecb.xml_113')",1,1
"('41_6ecb.xml_59', '41_4ecb.xml_128')",1,1
"('41_6ecb.xml_59', '41_4ecb.xml_67')",1,1
"('41_6ecb.xml_59', '41_4ecb.xml_92')",1,1
"('41_6ecb.xml_60', '41_1ecb.xml_51')",1,1
"('41_6ecb.xml_60', '41_2ecb.xml_17')",1,1
"('41_6ecb.xml_60', '41_4ecb.xml_113')",0,1
"('41_6ecb.xml_60', '41_4ecb.xml_128')",1,1
"('41_6ecb.xml_60', '41_4ecb.xml_67')",1,1
"('41_6ecb.xml_60', '41_4ecb.xml_92')",1,1
"('41_6ecb.xml_60', '41_6ecb.xml_59')",1,1
"('41_6ecb.xml_63', '41_2ecb.xml_17')",1,1
"('41_6ecb.xml_63', '41_4ecb.xml_113')",1,1
"('41_6ecb.xml_63', '41_4ecb.xml_67')",1,1
"('41_6ecb.xml_63', '41_6ecb.xml_59')",0,1
"('41_6ecb.xml_89', '41_1ecb.xml_71')",1,1
"('41_6ecb.xml_89', '41_1ecb.xml_75')",1,1
"('41_6ecb.xml_89', '41_4ecb.xml_75')",1,1
"('41_6ecb.xml_89', '41_5ecb.xml_58')",1,1
"('41_7ecb.xml_121', '41_1ecb.xml_51')",0,1
"('41_7ecb.xml_121', '41_2ecb.xml_17')",1,1
"('41_7ecb.xml_121', '41_3ecb.xml_16')",1,1
"('41_7ecb.xml_121', '41_4ecb.xml_113')",0,1
"('41_7ecb.xml_121', '41_4ecb.xml_128')",1,1
"('41_7ecb.xml_121', '41_4ecb.xml_67')",1,1
"('41_7ecb.xml_121', '41_4ecb.xml_92')",1,1
"('41_7ecb.xml_121', '41_6ecb.xml_113')",1,1
"('41_7ecb.xml_121', '41_6ecb.xml_59')",1,1
"('41_7ecb.xml_121', '41_6ecb.xml_60')",1,1
"('41_7ecb.xml_121', '41_6ecb.xml_63')",1,1
"('41_7ecb.xml_68', '41_6ecb.xml_113')",1,1
"('41_7ecb.xml_84', '41_1ecb.xml_71')",1,1
"('41_7ecb.xml_84', '41_1ecb.xml_75')",1,1
"('41_7ecb.xml_84', '41_4ecb.xml_75')",1,1
"('41_7ecb.xml_84', '41_6ecb.xml_89')",1,1
"('41_7ecb.xml_93', '41_6ecb.xml_113')",1,1
"('41_7ecb.xml_93', '41_7ecb.xml_68')",1,1
"('41_7ecb.xml_94', '41_1ecb.xml_51')",1,1
"('41_7ecb.xml_94', '41_2ecb.xml_17')",1,1
"('41_7ecb.xml_94', '41_4ecb.xml_113')",1,1
"('41_7ecb.xml_94', '41_4ecb.xml_128')",1,1
"('41_7ecb.xml_94', '41_4ecb.xml_92')",1,1
"('41_7ecb.xml_94', '41_6ecb.xml_59')",1,1
"('41_7ecb.xml_94', '41_6ecb.xml_60')",1,1
"('41_7ecb.xml_94', '41_7ecb.xml_121')",1,1
"('41_8ecb.xml_56', '41_1ecb.xml_51')",1,1
"('41_8ecb.xml_56', '41_6ecb.xml_113')",1,1
"('41_8ecb.xml_56', '41_7ecb.xml_121')",1,1
"('41_8ecb.xml_56', '41_7ecb.xml_68')",1,1
"('41_8ecb.xml_56', '41_7ecb.xml_93')",1,1
"('41_8ecb.xml_63', '41_1ecb.xml_71')",1,1
"('41_8ecb.xml_63', '41_1ecb.xml_75')",1,1
"('41_8ecb.xml_63', '41_4ecb.xml_75')",1,1
"('41_8ecb.xml_63', '41_5ecb.xml_58')",1,1
"('41_8ecb.xml_63', '41_6ecb.xml_89')",1,1
"('41_8ecb.xml_63', '41_7ecb.xml_84')",1,1
"('41_8ecb.xml_98', '41_1ecb.xml_51')",1,1
"('41_8ecb.xml_98', '41_2ecb.xml_17')",0,1
"('41_8ecb.xml_98', '41_4ecb.xml_113')",1,1
"('41_8ecb.xml_98', '41_6ecb.xml_63')",0,1
"('41_8ecb.xml_98', '41_7ecb.xml_121')",1,1
"('41_9ecb.xml_46', '41_1ecb.xml_51')",1,1
"('41_9ecb.xml_46', '41_2ecb.xml_17')",1,1
"('41_9ecb.xml_46', '41_3ecb.xml_16')",1,1
"('41_9ecb.xml_46', '41_4ecb.xml_113')",1,1
"('41_9ecb.xml_46', '41_4ecb.xml_128')",1,1
"('41_9ecb.xml_46', '41_4ecb.xml_67')",1,1
"('41_9ecb.xml_46', '41_6ecb.xml_59')",1,1
"('41_9ecb.xml_46', '41_6ecb.xml_60')",1,1
"('41_9ecb.xml_46', '41_6ecb.xml_63')",1,1
"('41_9ecb.xml_46', '41_7ecb.xml_121')",1,1
"('41_9ecb.xml_46', '41_7ecb.xml_94')",1,1
"('41_9ecb.xml_46', '41_8ecb.xml_98')",1,1
"('41_9ecb.xml_50', '41_7ecb.xml_72')",1,1
"('41_9ecb.xml_66', '41_1ecb.xml_51')",1,1
"('41_9ecb.xml_66', '41_2ecb.xml_17')",1,1
"('41_9ecb.xml_66', '41_3ecb.xml_16')",1,1
"('41_9ecb.xml_66', '41_4ecb.xml_113')",1,1
"('41_9ecb.xml_66', '41_4ecb.xml_128')",1,1
"('41_9ecb.xml_66', '41_4ecb.xml_67')",1,1
"('41_9ecb.xml_66', '41_4ecb.xml_92')",0,1
"('41_9ecb.xml_66', '41_6ecb.xml_59')",1,1
"('41_9ecb.xml_66', '41_6ecb.xml_60')",1,1
"('41_9ecb.xml_66', '41_7ecb.xml_121')",1,1
"('41_9ecb.xml_66', '41_7ecb.xml_94')",1,1
"('41_9ecb.xml_66', '41_9ecb.xml_46')",1,1
"('41_9ecb.xml_67', '41_4ecb.xml_77')",1,1
"('41_9ecb.xml_70', '41_1ecb.xml_51')",1,1
"('41_9ecb.xml_70', '41_2ecb.xml_17')",1,1
"('41_9ecb.xml_70', '41_3ecb.xml_16')",1,1
"('41_9ecb.xml_70', '41_4ecb.xml_113')",1,1
"('41_9ecb.xml_70', '41_4ecb.xml_92')",1,1
"('41_9ecb.xml_70', '41_6ecb.xml_113')",1,1
"('41_9ecb.xml_70', '41_6ecb.xml_59')",1,1
"('41_9ecb.xml_70', '41_6ecb.xml_60')",1,1
"('41_9ecb.xml_70', '41_7ecb.xml_121')",1,1
"('41_9ecb.xml_70', '41_7ecb.xml_94')",1,1
"('41_9ecb.xml_70', '41_8ecb.xml_56')",1,1
"('41_9ecb.xml_70', '41_9ecb.xml_41')",1,1
"('41_9ecb.xml_70', '41_9ecb.xml_46')",1,1
"('41_9ecb.xml_70', '41_9ecb.xml_66')",1,1
"('41_9ecb.xml_77', '41_3ecb.xml_20')",0,1
"('38_10ecbplus.xml_2', '38_10ecbplus.xml_1')",0,1
"('38_10ecbplus.xml_4', '38_10ecbplus.xml_3')",1,1
"('38_10ecbplus.xml_5', '38_10ecbplus.xml_1')",0,1
"('38_1ecbplus.xml_18', '38_10ecbplus.xml_15')",1,1
"('38_1ecbplus.xml_4', '38_10ecbplus.xml_1')",1,1
"('38_1ecbplus.xml_4', '38_10ecbplus.xml_5')",0,1
"('38_1ecbplus.xml_5', '38_10ecbplus.xml_1')",1,1
"('38_1ecbplus.xml_5', '38_10ecbplus.xml_2')",1,1
"('38_1ecbplus.xml_6', '38_10ecbplus.xml_3')",1,1
"('38_1ecbplus.xml_6', '38_10ecbplus.xml_4')",1,1
"('38_1ecbplus.xml_7', '38_10ecbplus.xml_5')",1,1
"('38_1ecbplus.xml_7', '38_1ecbplus.xml_4')",1,1
"('38_1ecbplus.xml_8', '38_10ecbplus.xml_3')",1,1
"('38_1ecbplus.xml_8', '38_10ecbplus.xml_4')",1,1
"('38_1ecbplus.xml_8', '38_1ecbplus.xml_6')",0,1
"('38_2ecbplus.xml_1', '38_10ecbplus.xml_1')",1,1
"('38_2ecbplus.xml_1', '38_10ecbplus.xml_2')",1,1
"('38_2ecbplus.xml_1', '38_10ecbplus.xml_5')",0,1
"('38_2ecbplus.xml_1', '38_1ecbplus.xml_4')",1,1
"('38_2ecbplus.xml_1', '38_1ecbplus.xml_5')",1,1
"('38_2ecbplus.xml_1', '38_1ecbplus.xml_7')",1,1
"('38_2ecbplus.xml_18', '38_10ecbplus.xml_15')",0,1
"('38_2ecbplus.xml_18', '38_1ecbplus.xml_18')",0,1
"('38_2ecbplus.xml_27', '38_1ecbplus.xml_27')",0,1
"('38_2ecbplus.xml_3', '38_10ecbplus.xml_1')",0,1
"('38_2ecbplus.xml_3', '38_10ecbplus.xml_2')",0,1
"('38_2ecbplus.xml_3', '38_1ecbplus.xml_5')",0,1
"('38_2ecbplus.xml_3', '38_2ecbplus.xml_1')",0,1
"('38_2ecbplus.xml_4', '38_2ecbplus.xml_2')",0,1
"('38_2ecbplus.xml_5', '38_10ecbplus.xml_1')",0,1
"('38_2ecbplus.xml_5', '38_10ecbplus.xml_5')",1,1
"('38_2ecbplus.xml_5', '38_1ecbplus.xml_4')",1,1
"('38_2ecbplus.xml_5', '38_1ecbplus.xml_7')",1,1
"('38_5ecbplus.xml_1', '38_10ecbplus.xml_3')",0,1
"('38_5ecbplus.xml_1', '38_10ecbplus.xml_4')",0,1
"('38_5ecbplus.xml_1', '38_1ecbplus.xml_6')",0,1
"('38_5ecbplus.xml_1', '38_1ecbplus.xml_8')",0,1
"('38_5ecbplus.xml_12', '38_10ecbplus.xml_15')",0,1
"('38_5ecbplus.xml_12', '38_1ecbplus.xml_18')",0,1
"('38_5ecbplus.xml_12', '38_2ecbplus.xml_18')",0,1
"('38_5ecbplus.xml_19', '38_1ecbplus.xml_27')",0,1
"('38_5ecbplus.xml_19', '38_2ecbplus.xml_27')",0,1
"('38_5ecbplus.xml_2', '38_10ecbplus.xml_1')",0,1
"('38_5ecbplus.xml_2', '38_10ecbplus.xml_2')",1,1
"('38_5ecbplus.xml_2', '38_1ecbplus.xml_5')",0,1
"('38_5ecbplus.xml_2', '38_2ecbplus.xml_1')",1,1
"('38_5ecbplus.xml_2', '38_2ecbplus.xml_3')",1,1
"('38_5ecbplus.xml_3', '38_10ecbplus.xml_1')",0,1
"('38_5ecbplus.xml_3', '38_10ecbplus.xml_2')",1,1
"('38_5ecbplus.xml_3', '38_10ecbplus.xml_5')",1,1
"('38_5ecbplus.xml_3', '38_1ecbplus.xml_4')",1,1
"('38_5ecbplus.xml_3', '38_1ecbplus.xml_5')",0,1
"('38_5ecbplus.xml_3', '38_1ecbplus.xml_7')",1,1
"('38_5ecbplus.xml_3', '38_2ecbplus.xml_1')",1,1
"('38_5ecbplus.xml_3', '38_2ecbplus.xml_3')",1,1
"('38_5ecbplus.xml_3', '38_2ecbplus.xml_5')",1,1
"('38_5ecbplus.xml_3', '38_5ecbplus.xml_2')",1,1
"('38_5ecbplus.xml_4', '38_10ecbplus.xml_3')",0,1
"('38_5ecbplus.xml_4', '38_10ecbplus.xml_4')",0,1
"('38_5ecbplus.xml_4', '38_1ecbplus.xml_6')",1,1
"('38_5ecbplus.xml_4', '38_1ecbplus.xml_8')",1,1
"('38_5ecbplus.xml_4', '38_5ecbplus.xml_1')",0,1
"('38_5ecbplus.xml_5', '38_10ecbplus.xml_1')",1,1
"('38_5ecbplus.xml_5', '38_10ecbplus.xml_5')",1,1
"('38_5ecbplus.xml_5', '38_1ecbplus.xml_4')",1,1
"('38_5ecbplus.xml_5', '38_1ecbplus.xml_7')",1,1
"('38_5ecbplus.xml_5', '38_2ecbplus.xml_1')",1,1
"('38_5ecbplus.xml_5', '38_2ecbplus.xml_5')",0,1
"('38_5ecbplus.xml_5', '38_5ecbplus.xml_3')",1,1
"('38_6ecbplus.xml_23', '38_10ecbplus.xml_15')",1,1
"('38_6ecbplus.xml_23', '38_1ecbplus.xml_18')",1,1
"('38_6ecbplus.xml_23', '38_2ecbplus.xml_18')",1,1
"('38_6ecbplus.xml_23', '38_5ecbplus.xml_12')",1,1
"('38_6ecbplus.xml_27', '38_10ecbplus.xml_1')",0,1
"('38_6ecbplus.xml_27', '38_10ecbplus.xml_2')",0,1
"('38_6ecbplus.xml_27', '38_10ecbplus.xml_5')",1,1
"('38_6ecbplus.xml_27', '38_1ecbplus.xml_4')",1,1
"('38_6ecbplus.xml_27', '38_1ecbplus.xml_5')",0,1
"('38_6ecbplus.xml_27', '38_2ecbplus.xml_1')",0,1
"('38_6ecbplus.xml_27', '38_2ecbplus.xml_3')",1,1
"('38_6ecbplus.xml_27', '38_2ecbplus.xml_5')",0,1
"('38_6ecbplus.xml_27', '38_5ecbplus.xml_2')",1,1
"('38_6ecbplus.xml_27', '38_5ecbplus.xml_3')",0,1
"('38_6ecbplus.xml_27', '38_5ecbplus.xml_5')",0,1
"('38_6ecbplus.xml_30', '38_10ecbplus.xml_1')",0,1
"('38_6ecbplus.xml_30', '38_10ecbplus.xml_2')",1,1
"('38_6ecbplus.xml_30', '38_1ecbplus.xml_5')",1,1
"('38_6ecbplus.xml_30', '38_2ecbplus.xml_1')",1,1
"('38_6ecbplus.xml_30', '38_2ecbplus.xml_3')",1,1
"('38_6ecbplus.xml_30', '38_5ecbplus.xml_2')",1,1
"('38_6ecbplus.xml_30', '38_5ecbplus.xml_3')",1,1
"('38_6ecbplus.xml_30', '38_6ecbplus.xml_27')",1,1
"('38_6ecbplus.xml_31', '38_6ecbplus.xml_29')",1,1
"('38_9ecbplus.xml_1', '38_10ecbplus.xml_1')",1,1
"('38_9ecbplus.xml_1', '38_10ecbplus.xml_2')",1,1
"('38_9ecbplus.xml_1', '38_10ecbplus.xml_5')",1,1
"('38_9ecbplus.xml_1', '38_1ecbplus.xml_4')",1,1
"('38_9ecbplus.xml_1', '38_1ecbplus.xml_5')",1,1
"('38_9ecbplus.xml_1', '38_1ecbplus.xml_7')",1,1
"('38_9ecbplus.xml_1', '38_2ecbplus.xml_1')",1,1
"('38_9ecbplus.xml_1', '38_2ecbplus.xml_3')",1,1
"('38_9ecbplus.xml_1', '38_5ecbplus.xml_2')",1,1
"('38_9ecbplus.xml_1', '38_5ecbplus.xml_3')",1,1
"('38_9ecbplus.xml_1', '38_5ecbplus.xml_5')",1,1
"('38_9ecbplus.xml_1', '38_6ecbplus.xml_27')",1,1
"('38_9ecbplus.xml_1', '38_6ecbplus.xml_30')",1,1
"('38_9ecbplus.xml_13', '38_10ecbplus.xml_15')",1,1
"('38_9ecbplus.xml_13', '38_1ecbplus.xml_18')",1,1
"('38_9ecbplus.xml_13', '38_2ecbplus.xml_18')",1,1
"('38_9ecbplus.xml_13', '38_5ecbplus.xml_12')",1,1
"('38_9ecbplus.xml_13', '38_6ecbplus.xml_23')",1,1
"('38_9ecbplus.xml_2', '38_6ecbplus.xml_29')",1,1
"('38_9ecbplus.xml_2', '38_6ecbplus.xml_31')",1,1
"('38_9ecbplus.xml_20', '38_1ecbplus.xml_27')",1,1
"('38_9ecbplus.xml_20', '38_2ecbplus.xml_27')",1,1
"('38_9ecbplus.xml_20', '38_5ecbplus.xml_19')",0,1
"('38_9ecbplus.xml_3', '38_10ecbplus.xml_1')",1,1
"('38_9ecbplus.xml_3', '38_10ecbplus.xml_2')",1,1
"('38_9ecbplus.xml_3', '38_1ecbplus.xml_5')",1,1
"('38_9ecbplus.xml_3', '38_2ecbplus.xml_1')",1,1
"('38_9ecbplus.xml_3', '38_2ecbplus.xml_3')",1,1
"('38_9ecbplus.xml_3', '38_5ecbplus.xml_2')",1,1
"('38_9ecbplus.xml_3', '38_5ecbplus.xml_3')",1,1
"('38_9ecbplus.xml_3', '38_6ecbplus.xml_27')",1,1
"('38_9ecbplus.xml_3', '38_6ecbplus.xml_30')",1,1
"('38_9ecbplus.xml_3', '38_9ecbplus.xml_1')",1,1
"('38_9ecbplus.xml_4', '38_10ecbplus.xml_3')",0,1
"('38_9ecbplus.xml_4', '38_10ecbplus.xml_4')",1,1
"('38_9ecbplus.xml_4', '38_1ecbplus.xml_6')",1,1
"('38_9ecbplus.xml_4', '38_1ecbplus.xml_8')",1,1
"('38_9ecbplus.xml_4', '38_5ecbplus.xml_1')",0,1
"('38_9ecbplus.xml_4', '38_5ecbplus.xml_4')",1,1
"('38_9ecbplus.xml_5', '38_10ecbplus.xml_1')",0,1
"('38_9ecbplus.xml_5', '38_10ecbplus.xml_5')",1,1
"('38_9ecbplus.xml_5', '38_1ecbplus.xml_4')",1,1
"('38_9ecbplus.xml_5', '38_1ecbplus.xml_7')",0,1
"('38_9ecbplus.xml_5', '38_2ecbplus.xml_1')",1,1
"('38_9ecbplus.xml_5', '38_2ecbplus.xml_5')",1,1
"('38_9ecbplus.xml_5', '38_5ecbplus.xml_3')",1,1
"('38_9ecbplus.xml_5', '38_5ecbplus.xml_5')",1,1
"('38_9ecbplus.xml_5', '38_6ecbplus.xml_27')",1,1
"('38_9ecbplus.xml_5', '38_9ecbplus.xml_1')",1,1
"('42_11ecb.xml_9', '42_10ecb.xml_8')",1,1
"('42_12ecb.xml_17', '42_11ecb.xml_10')",1,1
"('42_13ecb.xml_25', '42_12ecb.xml_27')",1,1
"('42_3ecb.xml_16', '42_11ecb.xml_10')",1,1
"('42_3ecb.xml_16', '42_12ecb.xml_17')",1,1
"('42_3ecb.xml_22', '42_10ecb.xml_8')",1,1
"('42_4ecb.xml_15', '42_10ecb.xml_8')",1,1
"('42_4ecb.xml_15', '42_11ecb.xml_9')",1,1
"('42_4ecb.xml_15', '42_3ecb.xml_22')",1,1
"('42_5ecb.xml_11', '42_10ecb.xml_7')",1,1
"('42_6ecb.xml_27', '42_10ecb.xml_8')",1,1
"('42_6ecb.xml_27', '42_11ecb.xml_9')",1,1
"('42_6ecb.xml_27', '42_3ecb.xml_22')",1,1
"('42_6ecb.xml_27', '42_4ecb.xml_15')",1,1
"('42_6ecb.xml_28', '42_10ecb.xml_8')",1,1
"('42_6ecb.xml_28', '42_11ecb.xml_9')",1,1
"('42_6ecb.xml_28', '42_3ecb.xml_22')",1,1
"('42_6ecb.xml_28', '42_4ecb.xml_15')",1,1
"('42_6ecb.xml_28', '42_6ecb.xml_27')",1,1
"('42_6ecb.xml_30', '42_4ecb.xml_19')",1,1
"('42_8ecb.xml_6', '42_10ecb.xml_8')",1,1
"('42_8ecb.xml_6', '42_11ecb.xml_9')",1,1
"('42_8ecb.xml_6', '42_3ecb.xml_22')",1,1
"('42_8ecb.xml_6', '42_4ecb.xml_15')",1,1
"('42_8ecb.xml_6', '42_6ecb.xml_27')",1,1
"('42_8ecb.xml_6', '42_6ecb.xml_28')",1,1
"('44_10ecbplus.xml_25', '44_10ecbplus.xml_14')",0,1
"('44_11ecbplus.xml_46', '44_10ecbplus.xml_44')",1,1
"('44_11ecbplus.xml_47', '44_10ecbplus.xml_102')",1,1
"('44_12ecbplus.xml_11', '44_11ecbplus.xml_16')",1,1
"('44_12ecbplus.xml_16', '44_12ecbplus.xml_10')",1,1
"('44_12ecbplus.xml_25', '44_11ecbplus.xml_37')",1,1
"('44_14ecbplus.xml_14', '44_11ecbplus.xml_16')",1,1
"('44_14ecbplus.xml_14', '44_12ecbplus.xml_11')",1,1
"('44_14ecbplus.xml_15', '44_12ecbplus.xml_13')",0,1
"('44_14ecbplus.xml_16', '44_10ecbplus.xml_14')",0,1
"('44_14ecbplus.xml_16', '44_10ecbplus.xml_25')",1,1
"('44_14ecbplus.xml_17', '44_10ecbplus.xml_22')",0,1
"('44_14ecbplus.xml_18', '44_10ecbplus.xml_27')",1,1
"('44_14ecbplus.xml_44', '44_10ecbplus.xml_102')",1,1
"('44_14ecbplus.xml_44', '44_11ecbplus.xml_47')",1,1
"('44_14ecbplus.xml_71', '44_10ecbplus.xml_44')",1,1
"('44_14ecbplus.xml_71', '44_11ecbplus.xml_46')",1,1
"('44_14ecbplus.xml_75', '44_10ecbplus.xml_104')",1,1
"('44_14ecbplus.xml_76', '44_10ecbplus.xml_99')",1,1
"('44_15ecbplus.xml_10', '44_12ecbplus.xml_13')",1,1
"('44_15ecbplus.xml_10', '44_14ecbplus.xml_15')",1,1
"('44_15ecbplus.xml_11', '44_11ecbplus.xml_16')",1,1
"('44_15ecbplus.xml_11', '44_12ecbplus.xml_11')",1,1
"('44_15ecbplus.xml_11', '44_14ecbplus.xml_14')",1,1
"('44_15ecbplus.xml_31', '44_10ecbplus.xml_102')",1,1
"('44_15ecbplus.xml_31', '44_11ecbplus.xml_47')",0,1
"('44_15ecbplus.xml_31', '44_14ecbplus.xml_44')",1,1
"('44_15ecbplus.xml_38', '44_11ecbplus.xml_37')",1,1
"('44_15ecbplus.xml_38', '44_12ecbplus.xml_25')",1,1
"('44_15ecbplus.xml_48', '44_10ecbplus.xml_44')",1,1
"('44_15ecbplus.xml_48', '44_14ecbplus.xml_71')",1,1
"('44_15ecbplus.xml_49', '44_10ecbplus.xml_44')",1,1
"('44_15ecbplus.xml_49', '44_11ecbplus.xml_46')",1,1
"('44_15ecbplus.xml_49', '44_14ecbplus.xml_71')",1,1
"('44_15ecbplus.xml_49', '44_15ecbplus.xml_48')",1,1
"('44_15ecbplus.xml_8', '44_11ecbplus.xml_16')",1,1
"('44_15ecbplus.xml_8', '44_12ecbplus.xml_11')",1,1
"('44_15ecbplus.xml_8', '44_14ecbplus.xml_14')",0,1
"('44_15ecbplus.xml_8', '44_15ecbplus.xml_11')",1,1
"('44_2ecbplus.xml_10', '44_10ecbplus.xml_18')",1,1
"('44_2ecbplus.xml_11', '44_10ecbplus.xml_101')",1,1
"('44_2ecbplus.xml_11', '44_12ecbplus.xml_16')",1,1
"('44_2ecbplus.xml_12', '44_10ecbplus.xml_14')",1,1
"('44_2ecbplus.xml_12', '44_10ecbplus.xml_25')",1,1
"('44_2ecbplus.xml_12', '44_14ecbplus.xml_16')",1,1
"('44_2ecbplus.xml_13', '44_10ecbplus.xml_22')",1,1
"('44_2ecbplus.xml_15', '44_10ecbplus.xml_27')",1,1
"('44_2ecbplus.xml_15', '44_14ecbplus.xml_18')",1,1
"('44_2ecbplus.xml_16', '44_10ecbplus.xml_104')",1,1
"('44_2ecbplus.xml_16', '44_14ecbplus.xml_75')",1,1
"('44_2ecbplus.xml_36', '44_10ecbplus.xml_20')",1,1
"('44_2ecbplus.xml_38', '44_10ecbplus.xml_89')",1,1
"('44_2ecbplus.xml_75', '44_10ecbplus.xml_44')",1,1
"('44_2ecbplus.xml_75', '44_11ecbplus.xml_46')",1,1
"('44_2ecbplus.xml_75', '44_14ecbplus.xml_71')",1,1
"('44_2ecbplus.xml_75', '44_15ecbplus.xml_48')",0,1
"('44_2ecbplus.xml_75', '44_15ecbplus.xml_49')",1,1
"('44_2ecbplus.xml_77', '44_10ecbplus.xml_102')",1,1
"('44_2ecbplus.xml_77', '44_11ecbplus.xml_47')",1,1
"('44_2ecbplus.xml_77', '44_14ecbplus.xml_44')",1,1
"('44_2ecbplus.xml_77', '44_15ecbplus.xml_31')",1,1
"('44_2ecbplus.xml_78', '44_10ecbplus.xml_21')",1,1
"('44_2ecbplus.xml_8', '44_11ecbplus.xml_12')",1,1
"('44_2ecbplus.xml_80', '44_10ecbplus.xml_44')",1,1
"('44_2ecbplus.xml_80', '44_11ecbplus.xml_46')",1,1
"('44_2ecbplus.xml_80', '44_14ecbplus.xml_71')",1,1
"('44_2ecbplus.xml_80', '44_15ecbplus.xml_48')",1,1
"('44_2ecbplus.xml_80', '44_15ecbplus.xml_49')",1,1
"('44_2ecbplus.xml_80', '44_2ecbplus.xml_75')",1,1
"('44_2ecbplus.xml_82', '44_10ecbplus.xml_99')",1,1
"('44_2ecbplus.xml_82', '44_14ecbplus.xml_76')",1,1
"('44_3ecbplus.xml_27', '44_10ecbplus.xml_27')",1,1
"('44_3ecbplus.xml_27', '44_14ecbplus.xml_18')",1,1
"('44_3ecbplus.xml_27', '44_2ecbplus.xml_15')",1,1
"('44_3ecbplus.xml_7', '44_10ecbplus.xml_14')",1,1
"('44_3ecbplus.xml_7', '44_10ecbplus.xml_25')",1,1
"('44_3ecbplus.xml_7', '44_14ecbplus.xml_16')",0,1
"('44_3ecbplus.xml_7', '44_2ecbplus.xml_12')",1,1
"('44_4ecbplus.xml_11', '44_10ecbplus.xml_14')",0,1
"('44_4ecbplus.xml_11', '44_10ecbplus.xml_25')",1,1
"('44_4ecbplus.xml_11', '44_14ecbplus.xml_16')",0,1
"('44_4ecbplus.xml_11', '44_2ecbplus.xml_12')",1,1
"('44_4ecbplus.xml_11', '44_3ecbplus.xml_7')",1,1
"('44_4ecbplus.xml_13', '44_10ecbplus.xml_18')",1,1
"('44_4ecbplus.xml_13', '44_2ecbplus.xml_10')",1,1
"('44_4ecbplus.xml_15', '44_10ecbplus.xml_14')",1,1
"('44_4ecbplus.xml_15', '44_10ecbplus.xml_25')",1,1
"('44_4ecbplus.xml_15', '44_14ecbplus.xml_16')",1,1
"('44_4ecbplus.xml_15', '44_2ecbplus.xml_12')",1,1
"('44_4ecbplus.xml_15', '44_3ecbplus.xml_7')",1,1
"('44_4ecbplus.xml_15', '44_4ecbplus.xml_11')",1,1
